student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
27899,city_16,0.91,Male,False,no_enrollment,Masters,Humanities,16,10000+,Pvt Ltd,4,18,False
17009,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,43,False
2382,city_77,0.83,Male,True,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,1,48,False
3633,city_103,0.92,Male,True,Part time course,Graduate,STEM,11,10000+,Pvt Ltd,2,174,False
12254,city_75,0.939,,True,no_enrollment,High School,,10,10000+,Pvt Ltd,2,33,False
3623,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,56,False
33299,city_104,0.924,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,149,False
22884,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,64,False
26244,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,49,False
30125,city_114,0.926,Male,False,Part time course,Masters,STEM,>20,1000-4999,NGO,1,20,False
9877,city_103,0.92,Male,True,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,>4,51,False
29403,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,NGO,>4,73,False
28538,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,51,True
21200,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,8,False
10134,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,16,False
18947,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,8,False
26101,city_103,0.92,Male,True,no_enrollment,High School,,18,10000+,Pvt Ltd,2,25,False
31789,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,>4,11,False
26923,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,51,True
12920,city_103,0.92,Male,True,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,>4,70,False
29896,city_103,0.92,Female,False,no_enrollment,Phd,STEM,14,1000-4999,NGO,1,55,False
18510,city_21,0.624,,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,135,True
11868,city_173,0.878,Male,True,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,3,12,False
16131,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,90,False
30997,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,11,5000-9999,,>4,80,False
9729,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,18,False
388,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,101,False
27406,city_103,0.92,Female,False,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,50,False
33099,city_36,0.893,Other,True,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,4,11,False
15188,city_103,0.92,Male,True,Part time course,Masters,Humanities,12,5000-9999,NGO,1,30,False
26752,city_103,0.92,Male,True,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,4,17,False
1890,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,33,False
23086,city_160,0.92,Male,False,no_enrollment,Phd,STEM,19,5000-9999,Public Sector,3,250,False
3294,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,109,False
7983,city_45,0.89,Male,True,Part time course,High School,,15,1000-4999,Pvt Ltd,>4,15,False
10734,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,>4,22,False
19432,city_21,0.624,,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,21,True
6290,city_73,0.754,,True,Part time course,Graduate,STEM,14,10000+,Pvt Ltd,>4,23,False
33055,city_165,0.903,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,3,40,True
15741,city_69,0.856,,True,no_enrollment,Graduate,No Major,12,1000-4999,Pvt Ltd,2,314,False
29064,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,14,True
31900,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,13,False
4877,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,10,False
15903,city_103,0.92,Female,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,61,False
31294,city_103,0.92,Male,True,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,9,False
4845,city_21,0.624,,True,no_enrollment,Masters,STEM,19,10000+,Public Sector,1,124,True
4852,city_21,0.624,,True,Full time course,Graduate,STEM,11,10000+,Pvt Ltd,>4,2,True
410,city_114,0.926,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,2,80,False
9216,city_138,0.836,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,114,False
4970,city_67,0.855,Male,True,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,2,21,False
19205,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,1,6,False
29004,city_61,0.913,Male,False,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,90,False
17010,city_103,0.92,Female,True,Part time course,Graduate,STEM,10,1000-4999,,2,37,False
26758,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,21,True
8568,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,26,False
31990,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,20,1000-4999,Public Sector,>4,50,False
9751,city_97,0.925,,True,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,,42,False
8018,city_24,0.698,Male,False,Full time course,Graduate,STEM,12,10000+,Public Sector,2,67,True
1510,city_103,0.92,Male,False,no_enrollment,Graduate,No Major,>20,5000-9999,Pvt Ltd,>4,4,False
31548,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,174,False
8745,city_53,0.74,Male,True,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,49,False
19671,city_73,0.754,Male,True,Full time course,Graduate,STEM,16,1000-4999,Pvt Ltd,never,29,True
31407,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,141,False
10982,city_103,0.92,Male,True,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,2,70,False
23961,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,46,False
28100,city_103,0.92,Male,True,no_enrollment,Masters,Humanities,18,10000+,Pvt Ltd,2,6,False
26644,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,202,False
27985,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,2,12,False
17553,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,102,False
19688,city_100,0.887,,True,no_enrollment,Graduate,STEM,13,10000+,Public Sector,2,34,False
15722,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,178,False
24799,city_103,0.92,Male,True,Full time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,278,False
15819,city_73,0.754,Male,True,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,3,222,False
24311,city_23,0.899,,False,no_enrollment,Graduate,STEM,>20,1000-4999,,1,57,True
3952,city_136,0.897,Male,True,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,never,29,False
996,city_67,0.855,Female,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,52,False
26929,city_138,0.836,Male,True,no_enrollment,High School,,15,10000+,Pvt Ltd,2,146,False
27981,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,15,False
28234,city_114,0.926,Female,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,27,False
31741,city_75,0.939,Male,True,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,2,42,False
20877,city_136,0.897,,True,no_enrollment,Graduate,STEM,11,1000-4999,,1,3,False
27123,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,False
30999,city_103,0.92,Male,True,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,3,55,True
19982,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,76,False
23146,city_103,0.92,Male,True,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,45,False
32089,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,2,20,False
3497,city_61,0.913,Male,False,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,23,False
8985,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,222,False
8414,city_160,0.92,Female,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,24,False
20519,city_65,0.802,Male,True,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,3,42,False
16344,city_114,0.926,Male,False,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,43,False
16220,city_103,0.92,Male,True,no_enrollment,High School,,>20,5000-9999,Pvt Ltd,2,18,False
22610,city_75,0.939,Male,False,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,never,51,True
26968,city_103,0.92,Other,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,306,False
3415,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,48,False
21438,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,9,True
8328,city_114,0.926,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,9,True
11660,city_160,0.92,Male,False,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,298,True
23830,city_103,0.92,Female,True,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,24,True
22374,city_21,0.624,,True,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,10,True
30539,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,1,22,False
18248,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,121,False
17463,city_16,0.91,,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,18,False
26988,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,17,10000+,Public Sector,>4,57,True
32803,city_16,0.91,Male,True,Part time course,Graduate,STEM,10,10000+,NGO,>4,17,False
20112,city_103,0.92,Female,True,no_enrollment,Phd,STEM,>20,5000-9999,NGO,1,104,True
22736,city_23,0.899,Male,False,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,13,False
8718,city_103,0.92,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,53,False
25378,city_136,0.897,Male,True,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,never,99,False
31910,city_103,0.92,Male,True,no_enrollment,Graduate,Humanities,18,10000+,Pvt Ltd,>4,20,False
22535,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,37,False
8393,city_98,0.949,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,39,False
30446,city_16,0.91,Male,True,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,1,53,False
8460,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,74,False
30151,city_123,0.738,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,94,False
20421,city_10,0.895,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,16,True
3513,city_83,0.923,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,14,False
2672,city_65,0.802,,True,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,62,False
24886,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,102,True
827,city_97,0.925,Male,False,no_enrollment,Phd,STEM,13,10000+,Public Sector,>4,128,False
21689,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,51,False
11885,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,59,False
6161,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,30,False
12226,city_23,0.899,Male,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,99,False
18885,city_67,0.855,Male,True,no_enrollment,Graduate,STEM,>20,10000+,,1,39,True
30070,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,44,False
3211,city_67,0.855,,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,81,True
31872,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,94,False
28125,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,42,False
9676,city_97,0.925,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,85,False
7684,city_21,0.624,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,4,25,True
30687,city_114,0.926,Male,True,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,3,160,False
31061,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,67,False
5339,city_97,0.925,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,108,True
1788,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,7,False
11779,city_71,0.884,Male,False,no_enrollment,Masters,STEM,11,5000-9999,Pvt Ltd,>4,51,False
8793,city_73,0.754,,False,Part time course,Graduate,STEM,12,1000-4999,Public Sector,>4,114,False
24639,city_103,0.92,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,14,False
2493,city_136,0.897,Male,True,no_enrollment,Masters,,10,1000-4999,Pvt Ltd,2,52,False
2857,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,2,89,False
31637,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,3,False
20146,city_103,0.92,Female,True,no_enrollment,Masters,STEM,>20,1000-4999,NGO,4,40,False
13072,city_83,0.923,Female,True,no_enrollment,Phd,STEM,11,5000-9999,Pvt Ltd,1,54,False
19810,city_114,0.926,Male,True,Part time course,Masters,STEM,13,10000+,Pvt Ltd,2,42,False
28261,city_143,0.74,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,Other,>4,47,False
2423,city_21,0.624,Female,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,80,True
2911,city_39,0.898,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Public Sector,1,3,False
31644,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,3,42,False
31979,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,330,False
25786,city_21,0.624,,True,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,67,True
22132,city_134,0.698,,True,,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,88,False
15011,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,12,10000+,Public Sector,>4,10,False
8582,city_160,0.92,,False,no_enrollment,,,17,10000+,Pvt Ltd,>4,12,False
1955,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,156,False
15226,city_103,0.92,,False,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,91,False
17582,city_16,0.91,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,18,False
9131,city_136,0.897,,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,3,200,False
5973,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,False
7286,city_69,0.856,,True,Part time course,Graduate,STEM,13,1000-4999,Pvt Ltd,1,17,False
12545,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,19,False
9064,city_105,0.794,,True,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,>4,17,False
32954,city_114,0.926,Male,False,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,20,False
2521,city_114,0.926,Male,False,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,114,True
29625,city_16,0.91,Male,False,no_enrollment,Masters,STEM,>20,10000+,,2,15,False
25429,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,33,False
27894,city_41,0.827,Male,True,Part time course,Masters,STEM,>20,1000-4999,Public Sector,>4,46,False
21220,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,28,False
25660,city_21,0.624,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,4,10,False
33337,city_89,0.925,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,4,False
16856,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,62,False
5972,city_97,0.925,Male,True,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,2,8,False
2761,city_16,0.91,Male,True,Full time course,Masters,STEM,10,10000+,Pvt Ltd,2,24,False
5856,city_50,0.896,Male,True,no_enrollment,Graduate,STEM,12,1000-4999,NGO,>4,36,False
32119,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,130,False
27638,city_102,0.804,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,52,False
13447,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,56,False
11039,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,56,False
20254,city_103,0.92,Female,True,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,4,3,False
10840,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,26,False
8687,city_104,0.924,Female,True,no_enrollment,Graduate,Humanities,11,1000-4999,Pvt Ltd,4,26,False
17297,city_150,0.698,Male,True,Part time course,Graduate,STEM,12,10000+,Pvt Ltd,>4,27,False
8958,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,63,False
11364,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,63,False
8868,city_19,0.682,Male,True,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,>4,9,False
11540,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,NGO,>4,118,False
5891,city_114,0.926,Male,False,Part time course,High School,,10,10000+,Pvt Ltd,2,42,False
4084,city_103,0.92,Male,True,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,15,False
23349,city_50,0.896,Male,True,no_enrollment,Masters,,>20,1000-4999,Public Sector,1,308,True
20950,city_61,0.913,Male,True,no_enrollment,High School,,19,1000-4999,Pvt Ltd,2,19,False
19023,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,25,True
6632,city_28,0.939,Male,True,no_enrollment,Graduate,STEM,15,5000-9999,Public Sector,>4,105,False
23618,city_98,0.949,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,never,134,False
1927,city_103,0.92,Male,True,no_enrollment,High School,,19,10000+,Pvt Ltd,3,14,False
7388,city_142,0.727,Male,True,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,>4,17,False
3731,city_103,0.92,Male,True,no_enrollment,Graduate,No Major,18,10000+,Pvt Ltd,4,100,False
14383,city_89,0.925,,True,no_enrollment,Graduate,Business Degree,13,10000+,Pvt Ltd,,26,False
5140,city_21,0.624,,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,104,False
655,city_65,0.802,,True,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,>4,20,False
248,city_28,0.939,Male,True,no_enrollment,Primary School,,10,10000+,Pvt Ltd,never,9,False
7839,city_16,0.91,Male,True,no_enrollment,High School,,10,10000+,Pvt Ltd,2,72,False
826,city_16,0.91,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Other,1,182,False
28082,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,129,False
6722,city_104,0.924,,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,48,False
2459,city_7,0.647,Male,True,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,41,False
33161,city_16,0.91,Female,True,no_enrollment,Graduate,STEM,>20,10000+,Other,1,43,False
14607,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,64,False
24422,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,98,False
5908,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,165,False
17877,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,57,True
25636,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,4,40,False
3691,city_16,0.91,,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,11,False
21174,city_103,0.92,Female,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,63,False
21360,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,3,22,True
4416,city_24,0.698,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,83,False
14682,city_136,0.897,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,16,False
2465,city_45,0.89,Male,True,no_enrollment,Masters,Business Degree,16,1000-4999,Pvt Ltd,1,50,False
33321,city_41,0.827,Female,True,no_enrollment,Graduate,Arts,11,5000-9999,Pvt Ltd,1,83,False
8139,city_102,0.804,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,4,152,False
15292,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,66,False
30709,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,180,False
30898,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,134,False
2141,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,14,True
21847,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,7,False
1861,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Public Sector,>4,8,False
6760,city_136,0.897,,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,7,False
4805,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,1,96,False
28595,city_67,0.855,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,36,False
32757,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,28,True
461,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,51,False
10661,city_10,0.895,Male,True,no_enrollment,Phd,STEM,18,10000+,Pvt Ltd,2,6,True
32718,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,166,False
19089,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,17,False
9265,city_73,0.754,Male,True,Part time course,High School,,13,5000-9999,Pvt Ltd,4,90,False
10890,city_16,0.91,,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,58,False
9809,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,29,False
24816,city_103,0.92,Male,False,Full time course,Masters,STEM,13,1000-4999,Public Sector,2,62,False
658,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,19,False
9459,city_114,0.926,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,16,False
1309,city_160,0.92,Male,False,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,30,False
29097,city_28,0.939,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,22,False
29797,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,91,False
16558,city_104,0.924,,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,43,False
31659,city_67,0.855,Male,True,Full time course,High School,,16,10000+,Pvt Ltd,>4,14,False
